               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,             0.02276,           0.0097993,           0.0019928,             0.80579,             0.69053,             0.75647,             0.54561,            0.035619,            0.015128,           0.0055725,            0.004852,            0.004852,            0.004852
                 158,            0.021919,           0.0098116,           0.0020937,             0.85576,             0.68669,              0.7726,             0.54784,            0.036709,            0.015275,           0.0052088,            0.004819,            0.004819,            0.004819
                 159,            0.021822,            0.010128,           0.0020826,              0.8436,             0.70409,             0.77403,             0.56256,            0.036052,            0.014908,           0.0049035,            0.004786,            0.004786,            0.004786
                 160,             0.02211,            0.009651,           0.0021787,             0.82479,             0.69257,             0.76336,             0.55366,            0.036186,            0.014984,           0.0060949,            0.004753,            0.004753,            0.004753
                 161,            0.022306,            0.010352,           0.0024353,              0.8576,             0.66858,             0.75338,              0.5385,            0.036273,            0.015347,           0.0059385,             0.00472,             0.00472,             0.00472
                 162,            0.021711,            0.010007,           0.0019957,             0.88064,              0.6737,             0.75592,             0.54191,            0.035615,            0.015073,           0.0048857,            0.004687,            0.004687,            0.004687
                 163,            0.021497,           0.0094038,           0.0027016,             0.85644,             0.68407,             0.76867,             0.53977,            0.036296,            0.015195,           0.0047729,            0.004654,            0.004654,            0.004654
                 164,            0.022274,           0.0098404,           0.0019894,             0.83805,             0.70609,              0.7829,             0.56226,            0.035418,            0.014819,           0.0048683,            0.004621,            0.004621,            0.004621
                 165,            0.021054,           0.0097323,            0.002365,             0.77011,             0.68776,             0.75146,             0.54401,            0.035824,            0.015397,           0.0080406,            0.004588,            0.004588,            0.004588
                 166,            0.022031,            0.010044,           0.0021254,              0.8409,             0.66999,             0.77182,             0.55589,            0.035881,            0.015313,           0.0051896,            0.004555,            0.004555,            0.004555
                 167,            0.021012,           0.0092704,           0.0018699,             0.85876,             0.68859,             0.78639,             0.56851,            0.035706,             0.01509,           0.0046743,            0.004522,            0.004522,            0.004522
                 168,             0.02124,           0.0092366,           0.0022887,             0.83134,             0.71458,             0.78325,             0.57092,            0.035927,            0.015218,           0.0044454,            0.004489,            0.004489,            0.004489
                 169,            0.022161,           0.0099193,           0.0020717,             0.84656,             0.70691,             0.77503,             0.55246,            0.036211,            0.015016,           0.0044433,            0.004456,            0.004456,            0.004456
                 170,            0.021242,           0.0092655,           0.0020002,             0.88024,             0.67977,             0.78213,             0.56769,            0.035896,            0.015391,           0.0061193,            0.004423,            0.004423,            0.004423
                 171,            0.020563,           0.0091229,           0.0022097,             0.83984,             0.68654,             0.76424,             0.55999,            0.035939,            0.014943,            0.006413,             0.00439,             0.00439,             0.00439
                 172,            0.021095,           0.0093844,           0.0018155,             0.80863,             0.70227,             0.75761,             0.54547,            0.036382,            0.014944,           0.0059627,            0.004357,            0.004357,            0.004357
                 173,            0.021281,           0.0095435,           0.0018938,             0.85296,              0.7004,             0.77461,             0.55679,            0.036452,            0.015126,           0.0053865,            0.004324,            0.004324,            0.004324
                 174,            0.021576,           0.0096041,           0.0021789,             0.84279,             0.69934,             0.77425,             0.55149,            0.036244,            0.014823,           0.0059989,            0.004291,            0.004291,            0.004291
                 175,            0.020197,            0.009121,           0.0020479,             0.84768,             0.68042,             0.77206,             0.56284,             0.03619,            0.014948,           0.0072948,            0.004258,            0.004258,            0.004258
                 176,            0.021005,           0.0093038,           0.0018229,             0.85496,             0.68654,             0.77053,             0.56236,            0.036031,            0.015462,           0.0042255,            0.004225,            0.004225,            0.004225
                 177,            0.020733,           0.0092413,            0.002155,             0.82203,             0.69675,             0.75931,             0.54843,            0.035863,            0.015105,            0.005797,            0.004192,            0.004192,            0.004192
                 178,            0.021362,           0.0096527,           0.0019405,             0.85323,              0.6959,             0.76602,             0.54702,            0.035746,            0.014931,           0.0053113,            0.004159,            0.004159,            0.004159
                 179,            0.020687,           0.0088993,           0.0019275,             0.83608,             0.69347,             0.76354,             0.55821,            0.035638,            0.015282,           0.0051191,            0.004126,            0.004126,            0.004126
                 180,            0.020362,           0.0093123,           0.0020585,             0.88415,             0.65628,             0.76524,             0.55604,            0.035939,            0.015472,           0.0044017,            0.004093,            0.004093,            0.004093
                 181,            0.020079,           0.0092593,           0.0020084,             0.82936,             0.68966,             0.76943,             0.56166,              0.0363,            0.015462,           0.0058358,             0.00406,             0.00406,             0.00406
                 182,            0.020069,           0.0089405,           0.0024628,             0.87907,             0.66983,             0.76959,              0.5595,            0.035804,            0.015521,           0.0054705,            0.004027,            0.004027,            0.004027
                 183,            0.020777,           0.0091284,           0.0019238,             0.84945,             0.67891,             0.76343,             0.55848,            0.035102,            0.015389,           0.0050761,            0.003994,            0.003994,            0.003994
                 184,            0.020092,            0.008893,           0.0019649,             0.83887,             0.69555,             0.76274,              0.5574,            0.035657,            0.015404,           0.0048892,            0.003961,            0.003961,            0.003961
                 185,            0.020074,           0.0092637,            0.002018,             0.85857,             0.67486,             0.75765,             0.55121,             0.03581,            0.015327,           0.0052812,            0.003928,            0.003928,            0.003928
                 186,            0.020215,           0.0090061,           0.0018659,             0.87476,             0.68868,             0.77024,             0.55732,             0.03543,            0.015079,           0.0042321,            0.003895,            0.003895,            0.003895
                 187,            0.020438,           0.0092956,           0.0019029,             0.84381,             0.68746,              0.7627,             0.55303,            0.035432,            0.015214,           0.0049703,            0.003862,            0.003862,            0.003862
                 188,            0.019762,           0.0090032,           0.0021656,             0.84216,             0.68396,             0.76691,             0.56225,            0.035457,            0.015231,           0.0060473,            0.003829,            0.003829,            0.003829
                 189,            0.020144,           0.0088897,           0.0019385,              0.8605,              0.7122,             0.78676,              0.5717,            0.035763,            0.015273,           0.0049009,            0.003796,            0.003796,            0.003796
                 190,            0.019914,           0.0088374,           0.0017403,             0.82805,             0.72358,             0.78326,             0.57661,             0.03544,            0.015015,           0.0046114,            0.003763,            0.003763,            0.003763
                 191,            0.019458,           0.0085047,           0.0018946,             0.85038,             0.70481,              0.7745,             0.56732,            0.035349,            0.015212,           0.0046927,             0.00373,             0.00373,             0.00373
                 192,            0.019794,           0.0087458,           0.0018828,             0.85746,             0.70265,             0.78496,             0.58161,            0.035686,            0.015692,            0.004806,            0.003697,            0.003697,            0.003697
                 193,            0.018777,           0.0089718,            0.001574,             0.85678,             0.70835,              0.7826,             0.57715,            0.035307,            0.015825,           0.0048225,            0.003664,            0.003664,            0.003664
                 194,            0.018961,           0.0083158,           0.0015985,             0.84805,             0.71382,             0.78687,             0.57064,            0.035271,            0.015385,           0.0042717,            0.003631,            0.003631,            0.003631
                 195,            0.018961,           0.0086639,           0.0019382,             0.84133,             0.70682,             0.77558,             0.56598,            0.035903,            0.015486,           0.0043949,            0.003598,            0.003598,            0.003598
                 196,            0.019143,           0.0088932,           0.0016703,             0.81634,             0.70904,             0.76269,             0.55966,            0.035672,            0.015922,           0.0052923,            0.003565,            0.003565,            0.003565
                 197,            0.019357,           0.0086745,           0.0017456,             0.85876,             0.68772,             0.77222,             0.55978,            0.035499,            0.015844,           0.0048457,            0.003532,            0.003532,            0.003532
                 198,            0.019196,           0.0088199,           0.0016253,             0.86136,             0.69911,             0.78057,             0.57398,            0.035706,             0.01575,           0.0050143,            0.003499,            0.003499,            0.003499
                 199,            0.019505,           0.0091121,           0.0016562,             0.88409,             0.69116,             0.77802,             0.57646,            0.035683,            0.015305,           0.0052399,            0.003466,            0.003466,            0.003466
                 200,            0.019604,           0.0088991,           0.0016067,              0.8493,             0.71718,             0.77711,             0.57753,            0.035595,            0.015526,           0.0049305,            0.003433,            0.003433,            0.003433
                 201,            0.018787,           0.0092916,            0.001487,             0.86674,             0.71535,             0.78813,             0.58254,            0.035223,            0.015219,            0.004476,              0.0034,              0.0034,              0.0034
                 202,            0.018831,           0.0087862,           0.0019639,              0.8442,             0.73036,             0.78894,             0.58139,            0.035016,            0.015458,           0.0047599,            0.003367,            0.003367,            0.003367
